Date,S&P500,NASDAQ,SPY,QQQ,XLK,XLF,XLE,VIX
2021-02-05,323.1918640136719,366.168212890625,36.40840148925781,28.72667121887207,130.9492950439453,3886.830078125,13856.2998046875,20.8700008392334
2021-02-08,325.3570861816406,368.81256103515625,37.93113327026367,29.098661422729492,132.32347106933594,3915.590087890625,13987.6396484375,21.239999771118164
2021-02-09,325.2889404296875,368.56707763671875,37.529056549072266,29.10795783996582,132.16864013671875,3911.22998046875,14007.7001953125,21.6299991607666
2021-02-10,324.547607421875,368.406494140625,38.247650146484375,29.10795783996582,131.97511291503906,3909.8798828125,13972.5302734375,21.989999771118164
2021-02-11,326.3324890136719,369.00146484375,37.657386779785156,29.014968872070312,133.42665100097656,3916.3798828125,14025.76953125,21.25
2021-02-12,328.1563720703125,370.82421875,38.21342849731445,29.31255531311035,134.1137237548828,3934.830078125,14095.4697265625,19.969999313354492
2021-02-16,327.26885986328125,370.5031433105469,39.171546936035156,29.81473731994629,133.67823791503906,3932.590087890625,14047.5,21.459999084472656
2021-02-17,325.6985168457031,370.5881652832031,39.75326156616211,29.963533401489258,132.4976348876953,3931.330078125,13965.490234375,21.5
2021-02-18,324.2745666503906,369.01092529296875,38.85502243041992,29.786840438842773,131.84930419921875,3913.969970703125,13865.3603515625,22.489999771118164
2021-02-19,322.8602600097656,368.3592834472656,39.50518035888672,30.140228271484375,131.65574645996094,3906.7099609375,13874.4599609375,22.049999237060547
2021-02-22,314.4917907714844,365.52593994140625,40.8739128112793,30.419214248657227,128.75267028808594,3876.5,13533.0498046875,23.450000762939453
2021-02-23,313.5555114746094,365.9698181152344,41.54972839355469,30.605209350585938,128.39459228515625,3881.3701171875,13465.2001953125,23.110000610351562
2021-02-24,316.14013671875,370.0025939941406,43.021121978759766,31.200387954711914,130.35906982421875,3925.429931640625,13597.9697265625,21.34000015258789
2021-02-25,305.1186828613281,361.08709716796875,42.191322326660156,30.63311004638672,125.80117797851562,3829.340087890625,13119.4296875,28.889999389648438
2021-02-26,306.39642333984375,359.22650146484375,41.19043731689453,30.04723358154297,126.46887969970703,3811.14990234375,13192.349609375,27.950000762939453
2021-03-01,315.61346435546875,367.9342346191406,42.259761810302734,30.986494064331055,130.54290771484375,3901.820068359375,13588.830078125,23.350000381469727
2021-03-02,310.55133056640625,365.063232421875,42.02878952026367,30.87489891052246,128.47201538085938,3870.2900390625,13358.7900390625,24.100000381469727
2021-03-03,301.5390930175781,360.2276916503906,42.644718170166016,31.11669158935547,125.23990631103516,3819.719970703125,12997.75,26.670000076293945
2021-03-04,296.6038818359375,355.7699279785156,43.66271209716797,30.763307571411133,122.47227478027344,3768.469970703125,12723.4697265625,28.56999969482422
2021-03-05,301.07098388671875,362.31488037109375,45.296653747558594,31.349180221557617,124.78507995605469,3841.93994140625,12920.150390625,24.65999984741211
2021-03-08,292.54638671875,360.5109558105469,45.38218688964844,31.74906349182129,121.76585388183594,3821.35009765625,12609.16015625,25.469999313354492
2021-03-09,304.0848083496094,365.65814208984375,44.58662033081055,31.46078109741211,125.9076156616211,3875.43994140625,13073.8203125,24.030000686645508
2021-03-10,303.2167663574219,367.9342346191406,45.715816497802734,32.10245132446289,125.4044189453125,3898.81005859375,13068.830078125,22.559999465942383
2021-03-11,310.20025634765625,371.6647644042969,45.73292922973633,32.009456634521484,128.0849609375,3939.340087890625,13398.669921875,21.90999984741211
2021-03-12,307.6838073730469,372.16534423828125,45.827030181884766,32.33494567871094,127.16563415527344,3943.340087890625,13319.8603515625,20.690000534057617
2021-03-15,310.9707946777344,374.3847961425781,45.30519485473633,32.14896011352539,128.52040100097656,3968.93994140625,13459.7099609375,20.030000686645508
2021-03-16,312.6776123046875,373.91253662109375,44.013450622558594,31.814163208007812,129.4881591796875,3962.7099609375,13471.5703125,19.790000915527344
2021-03-17,313.9650573730469,375.1876220703125,44.35564041137695,32.02804946899414,129.3816375732422,3974.1201171875,13525.2001953125,19.229999542236328
2021-03-18,304.34814453125,369.72869873046875,42.3624153137207,32.195457458496094,125.79150390625,3915.4599609375,13116.169921875,21.579999923706055
2021-03-19,305.4209899902344,369.0445251464844,42.370975494384766,31.82345962524414,125.41410064697266,3913.10009765625,13215.240234375,20.950000762939453
2021-03-22,311.1486511230469,371.9913330078125,41.964637756347656,31.41339874267578,127.88011169433594,3940.590087890625,13377.5400390625,18.8799991607666
2021-03-23,309.7911682128906,369.0635070800781,41.35081481933594,30.974382400512695,127.0849838256836,3910.52001953125,13227.7001953125,20.299999237060547
2021-03-24,304.5664978027344,367.1874694824219,42.38825225830078,31.086471557617188,125.54309844970703,3889.139892578125,12961.8896484375,21.200000762939453
2021-03-25,304.03912353515625,369.2530822753906,42.543880462646484,31.609560012817383,125.46548461914062,3909.52001953125,12977.6796875,19.809999465942383
2021-03-26,308.5997619628906,375.20355224609375,43.59860610961914,32.10463333129883,128.65594482421875,3974.5400390625,13138.73046875,18.860000610351562
2021-03-29,308.51190185546875,375.0140380859375,43.079891204833984,31.82440185546875,127.98682403564453,3971.090087890625,13059.650390625,20.739999771118164
2021-03-30,306.9591064453125,374.0191345214844,42.70814514160156,32.048580169677734,126.77465057373047,3958.550048828125,13045.3896484375,19.610000610351562
2021-03-31,311.6565246582031,375.53515625,42.41419219970703,31.805715560913086,128.7917022705078,3972.889892578125,13246.8701171875,19.399999618530273
2021-04-01,316.9690856933594,379.59063720703125,43.494873046875,32.198036193847656,131.3809356689453,4019.8701171875,13480.1103515625,17.329999923706055
2021-04-05,323.2973327636719,385.0389099121094,42.457420349121094,32.45024490356445,134.09620666503906,4077.909912109375,13705.58984375,17.90999984741211
2021-04-06,323.07275390625,384.8115234375,42.34503173828125,32.384857177734375,133.52406311035156,4073.93994140625,13698.3798828125,18.1200008392334
2021-04-07,323.85400390625,385.2568054199219,42.49200439453125,32.543643951416016,134.23194885253906,4079.949951171875,13688.83984375,17.15999984741211
2021-04-08,327.2330017089844,387.0856018066406,41.93870544433594,32.5529899597168,136.17147827148438,4097.169921875,13829.3095703125,16.950000762939453
2021-04-09,329.2154235839844,389.8997497558594,41.662052154541016,32.833221435546875,137.48060607910156,4128.7998046875,13900.1904296875,16.690000534057617
2021-04-12,328.7857971191406,390.04193115234375,41.333526611328125,32.97332763671875,136.82118225097656,4127.990234375,13850.0,16.90999984741211
2021-04-13,332.6236572265625,391.1978759765625,41.37675476074219,32.66508865356445,138.1109619140625,4141.58984375,13996.099609375,16.649999618530273
2021-04-14,328.62945556640625,389.8619384765625,42.526588439941406,32.86123275756836,136.64663696289062,4124.66015625,13857.83984375,16.989999771118164
2021-04-15,333.6100158691406,394.04998779296875,42.18077087402344,32.833221435546875,138.99339294433594,4170.419921875,14038.759765625,16.56999969482422
2021-04-16,334.00067138671875,395.3670654296875,41.84360122680664,33.06674575805664,138.9643096923828,4185.47021484375,14052.33984375,16.25
2021-04-19,330.94403076171875,393.424560546875,41.80036926269531,32.97332763671875,137.81033325195312,4163.259765625,13914.76953125,17.290000915527344
2021-04-20,328.5318603515625,390.54412841796875,40.69377136230469,32.35682678222656,136.5884552001953,4134.93994140625,13786.26953125,18.68000030517578
2021-04-21,331.3443908691406,394.2394714355469,41.212486267089844,32.80519104003906,137.96546936035156,4173.419921875,13950.2197265625,17.5
2021-04-22,327.35015869140625,390.6388244628906,40.728355407714844,32.44089889526367,136.3460235595703,4134.97998046875,13818.41015625,18.709999084472656
2021-04-23,331.4712829589844,394.8742370605469,41.10009765625,33.04806137084961,138.3824920654297,4180.169921875,14016.8095703125,17.329999923706055
2021-04-26,333.62957763671875,395.6986389160156,41.37675476074219,33.178829193115234,139.09039306640625,4187.6201171875,14138.7802734375,17.639999389648438
2021-04-27,332.1842041015625,395.6133728027344,41.8781852722168,33.440372467041016,138.7509765625,4186.72021484375,14090.2197265625,17.559999465942383
2021-04-28,331.0611267089844,395.4996643066406,43.321956634521484,33.571136474609375,137.46121215820312,4183.18017578125,14051.0302734375,17.280000686645508
2021-04-29,332.25262451171875,398.0201110839844,43.80609893798828,34.16896057128906,137.34481811523438,4211.47021484375,14082.5498046875,17.610000610351562
2021-04-30,330.0748291015625,395.4048767089844,42.69950485229492,33.870059967041016,135.4732208251953,4181.169921875,13962.6796875,18.610000610351562
2021-05-03,328.3170166015625,396.25775146484375,43.87525939941406,34.038185119628906,135.09503173828125,4192.66015625,13895.1201171875,18.309999465942383
2021-05-04,322.4085998535156,393.8131103515625,43.90119934082031,34.309078216552734,132.67066955566406,4164.66015625,13633.5,19.479999542236328
2021-05-05,321.32464599609375,393.9363098144531,45.31904220581055,34.58930969238281,132.35067749023438,4167.58984375,13582.419921875,19.149999618530273
2021-05-06,323.74658203125,397.08209228515625,45.55247116088867,35.103057861328125,133.6792449951172,4201.6201171875,13632.83984375,18.389999389648438
2021-05-07,326.37359619140625,399.9720458984375,46.36513900756836,35.28986740112305,134.82350158691406,4232.60009765625,13752.240234375,16.690000534057617
2021-05-10,318.1312255859375,396.0113525390625,46.38241958618164,35.26184844970703,131.41969299316406,4188.43017578125,13401.8603515625,19.65999984741211
2021-05-11,317.6917724609375,392.47698974609375,45.189361572265625,34.63600158691406,131.02210998535156,4152.10009765625,13389.4296875,21.84000015258789
2021-05-12,309.468994140625,384.1387634277344,45.40549087524414,34.28105545043945,127.33708953857422,4063.0400390625,13031.6796875,27.59000015258789
2021-05-13,311.861572265625,388.7532653808594,44.852195739746094,34.8321647644043,129.0244598388672,4112.5,13124.990234375,23.1299991607666
2021-05-14,318.7464599609375,394.72271728515625,46.24409866333008,35.38328170776367,131.86581420898438,4173.85009765625,13429.98046875,18.809999465942383
2021-05-17,316.8128356933594,393.7182922363281,47.31612014770508,35.448673248291016,130.89605712890625,4163.2900390625,13379.0498046875,19.719999313354492
2021-05-18,314.67413330078125,390.32611083984375,46.218162536621094,34.95359420776367,129.84872436523438,4127.830078125,13303.6396484375,21.34000015258789
2021-05-19,315.035400390625,389.3028564453125,45.068328857421875,34.7387580871582,130.3045196533203,4115.68017578125,13299.740234375,22.18000030517578
2021-05-20,321.1293029785156,393.4909362792969,44.99916458129883,34.75743865966797,132.79673767089844,4159.1201171875,13535.740234375,20.670000076293945
2021-05-21,319.35198974609375,393.1687316894531,45.09426498413086,35.103057861328125,132.06939697265625,4155.85986328125,13470.990234375,20.149999618530273
2021-05-24,324.72320556640625,397.17681884765625,45.543819427490234,35.27118682861328,134.4162139892578,4197.0498046875,13661.169921875,18.399999618530273
2021-05-25,325.1723937988281,396.29559326171875,44.618770599365234,34.91623306274414,134.4550323486328,4188.1298828125,13657.169921875,18.84000015258789
2021-05-26,326.3052062988281,397.08209228515625,45.01644515991211,35.018985748291016,134.44529724121094,4195.990234375,13738.0,17.360000610351562
2021-05-27,325.0844421386719,397.29052734375,45.0510368347168,35.42063522338867,133.73739624023438,4200.8798828125,13736.2802734375,16.739999771118164
2021-05-28,326.10986328125,398.00115966796875,45.137481689453125,35.48603057861328,134.2125701904297,4204.10986328125,13748.740234375,16.760000228881836
2021-06-01,325.0259094238281,397.6506042480469,46.875205993652344,35.70086669921875,133.5531463623047,4202.0400390625,13736.48046875,17.899999618530273
2021-06-02,325.66064453125,398.2759094238281,47.74839401245117,35.75690460205078,134.4744415283203,4208.1201171875,13756.330078125,17.479999542236328
2021-06-03,322.2718811035156,396.79779052734375,47.878074645996094,35.840980529785156,133.22348022460938,4192.85009765625,13614.509765625,18.040000915527344
2021-06-04,327.74078369140625,400.42681884765625,48.19794464111328,35.934391021728516,135.7835693359375,4229.89013671875,13814.490234375,16.420000076293945
2021-06-07,328.7173767089844,400.0383605957031,47.99046325683594,35.70086669921875,135.75448608398438,4226.52001953125,13881.7197265625,16.420000076293945
2021-06-08,328.87359619140625,400.12359619140625,48.40544509887695,35.60745620727539,135.76419067382812,4227.259765625,13924.91015625,17.06999969482422
2021-06-09,328.9517517089844,399.52667236328125,48.102840423583984,35.27118682861328,135.86114501953125,4219.5498046875,13911.75,17.889999389648438
2021-06-10,332.3795471191406,401.3838195800781,48.042335510253906,34.86018371582031,136.86000061035156,4239.18017578125,14020.330078125,16.100000381469727
2021-06-11,333.2486877441406,402.0470886230469,47.878074645996094,35.084373474121094,137.6746063232422,4247.43994140625,14069.419921875,15.649999618530273
2021-06-14,336.442138671875,402.947265625,47.67058563232422,34.72007751464844,139.07098388671875,4255.14990234375,14174.1396484375,16.389999389648438
2021-06-15,334.2447814941406,402.208251953125,48.57834243774414,34.785465240478516,138.21763610839844,4246.58984375,14072.8603515625,17.020000457763672
2021-06-16,333.0240783691406,399.9624938964844,48.3189811706543,34.74810791015625,137.47093200683594,4223.7001953125,14039.6796875,18.149999618530273
2021-06-17,337.2527160644531,399.82989501953125,46.67637252807617,33.72060012817383,139.06130981445312,4221.85986328125,14161.349609375,17.75
2021-06-18,334.6061706542969,394.4360656738281,45.29309844970703,32.9079475402832,137.79090881347656,4166.4501953125,14030.3798828125,20.700000762939453
2021-06-21,336.6857604980469,400.0827941894531,47.223262786865234,33.67599868774414,139.26768493652344,4224.7900390625,14141.48046875,17.889999389648438
2021-06-22,339.82421875,402.2216491699219,47.53767395019531,33.732261657714844,140.53060913085938,4246.43994140625,14253.26953125,16.65999984741211
2021-06-23,339.9903564453125,401.73687744140625,47.66868591308594,33.79790496826172,140.3751983642578,4241.83984375,14271.73046875,16.31999969482422
2021-06-24,342.092529296875,404.11346435546875,48.07916259765625,34.21991729736328,141.25924682617188,4266.490234375,14369.7099609375,15.970000267028809
2021-06-25,341.6720886230469,405.5488586425781,48.332454681396484,34.63254165649414,141.09413146972656,4280.7001953125,14360.3896484375,15.619999885559082
2021-06-28,345.8273620605469,406.366455078125,46.6992301940918,34.379337310791016,142.57081604003906,4290.60986328125,14500.509765625,15.760000228881836
2021-06-29,347.078857421875,406.5851135253906,46.47215270996094,34.25741958618164,143.61033630371094,4291.7998046875,14528.330078125,16.020000457763672
2021-06-30,346.5312805175781,406.92730712890625,47.048587799072266,34.407466888427734,143.4549102783203,4297.5,14503.9501953125,15.829999923706055
2021-07-01,346.668212890625,409.1802978515625,47.86955642700195,34.67942810058594,143.69776916503906,4319.93994140625,14522.3798828125,15.479999542236328
2021-07-02,350.6474914550781,412.307861328125,47.764747619628906,34.64191436767578,145.5922393798828,4352.33984375,14639.330078125,15.069999694824219
2021-07-06,352.1629638671875,411.5568542480469,46.21015167236328,34.097991943359375,146.14601135253906,4343.5400390625,14663.6396484375,16.440000534057617
2021-07-07,352.906005859375,413.01129150390625,45.459049224853516,34.1448860168457,146.94265747070312,4358.1298828125,14665.0595703125,16.200000762939453
2021-07-08,350.7745361328125,409.6460876464844,45.19703674316406,33.460304260253906,145.55340576171875,4320.81982421875,14559.7802734375,19.0
2021-07-09,352.9646911621094,414.01904296875,46.157745361328125,34.42622375488281,146.89405822753906,4369.5498046875,14701.919921875,16.18000030517578
2021-07-12,354.3432922363281,415.501953125,46.08788299560547,34.76382064819336,147.0106658935547,4384.6298828125,14733.240234375,16.170000076293945
2021-07-13,354.3432922363281,414.0855712890625,45.738529205322266,34.38871765136719,147.61302185058594,4369.2099609375,14677.650390625,17.1200008392334
2021-07-14,354.9787902832031,414.7034606933594,44.376068115234375,34.22929382324219,148.7011260986328,4374.2998046875,14644.9501953125,16.329999923706055
2021-07-15,352.48553466796875,413.28704833984375,43.7559700012207,34.341819763183594,147.47698974609375,4360.02978515625,14543.1298828125,17.010000228881836
2021-07-16,349.63067626953125,410.0453796386719,42.515777587890625,33.8729248046875,146.01976013183594,4327.16015625,14427.240234375,18.450000762939453
2021-07-19,346.7659606933594,403.9898986816406,41.01357650756836,32.92576599121094,144.00865173339844,4258.490234375,14274.98046875,22.5
2021-07-20,350.7941589355469,409.7792053222656,41.563812255859375,33.741641998291016,146.14601135253906,4323.06005859375,14498.8798828125,19.729999542236328
2021-07-21,353.50244140625,413.096923828125,43.01360321044922,34.32307052612305,147.5547332763672,4358.68994140625,14631.9501953125,17.90999984741211
2021-07-22,355.83917236328125,413.96197509765625,42.53325653076172,33.94795227050781,148.64285278320312,4367.47998046875,14684.599609375,17.690000534057617
2021-07-23,359.9945373535156,418.22088623046875,42.37603759765625,34.00422286987305,150.11953735351562,4411.7900390625,14836.990234375,17.200000762939453
2021-07-26,360.2779846191406,419.2475280761719,43.42409133911133,34.2011604309082,150.04183959960938,4422.2998046875,14840.7099609375,17.579999923706055
2021-07-27,356.3084716796875,417.3367614746094,43.02233123779297,34.191776275634766,148.62339782714844,4401.4599609375,14660.580078125,19.360000610351562
2021-07-28,357.67724609375,417.1656188964844,43.41535568237305,34.1448860168457,148.43881225585938,4400.64013671875,14762.580078125,18.309999465942383
2021-07-29,358.31280517578125,418.8957214355469,43.834564208984375,34.52000045776367,149.12855529785156,4419.14990234375,14778.259765625,17.700000762939453
2021-07-30,356.4453430175781,416.86138916015625,43.13588333129883,34.248043060302734,149.0314483642578,4395.259765625,14672.6796875,18.239999771118164
2021-08-02,356.47467041015625,415.9867858886719,42.81272888183594,34.25741958618164,148.49710083007812,4387.16015625,14681.0703125,19.459999084472656
2021-08-03,358.63543701171875,419.3710632324219,43.54636001586914,34.64191436767578,149.44921875,4423.14990234375,14761.2900390625,18.040000915527344
2021-08-04,359.15362548828125,417.3082580566406,42.367313385009766,34.3512077331543,149.75035095214844,4402.66015625,14780.5302734375,17.969999313354492
2021-08-05,361.4317321777344,419.9509582519531,42.847660064697266,34.80133819580078,150.57615661621094,4429.10009765625,14895.1201171875,17.280000686645508
2021-08-06,359.8478088378906,420.6448669433594,43.24067687988281,35.50468063354492,150.4498748779297,4436.52001953125,14835.759765625,16.149999618530273
2021-08-09,360.5126953125,420.302734375,42.62932586669922,35.59846115112305,149.96409606933594,4432.35009765625,14860.1796875,16.719999313354492
2021-08-10,358.6647033691406,420.8255310058594,43.38042068481445,35.97357940673828,148.88571166992188,4436.75,14788.08984375,16.790000915527344
2021-08-11,358.048828125,421.8712463378906,43.721038818359375,36.386207580566406,148.9051055908203,4442.41015625,14765.1396484375,16.170000076293945
2021-08-12,359.33935546875,423.1356201171875,43.677371978759766,36.45185089111328,149.76007080078125,4460.830078125,14816.259765625,15.59000015258789
2021-08-13,360.60064697265625,423.9056396484375,43.16208267211914,36.17988204956055,150.57615661621094,4468.0,14822.900390625,15.449999809265137
2021-08-16,360.7571105957031,424.9037780761719,42.367313385009766,36.086116790771484,151.25621032714844,4479.7099609375,14793.759765625,16.1200008392334
2021-08-17,357.5795593261719,422.1183776855469,41.930625915527344,35.832908630371094,150.0029296875,4448.080078125,14656.1796875,17.90999984741211
2021-08-18,354.1379699707031,417.49835205078125,41.057247161865234,35.392147064208984,147.9336395263672,4400.27001953125,14525.91015625,21.56999969482422
2021-08-19,355.8489685058594,418.1447448730469,39.991737365722656,35.12955856323242,149.38119506835938,4405.7998046875,14541.7900390625,21.670000076293945
2021-08-20,359.5349426269531,421.4719543457031,40.079071044921875,35.34526062011719,151.3048095703125,4441.669921875,14714.66015625,18.559999465942383
2021-08-23,364.91241455078125,425.1794128417969,41.58127975463867,35.6359748840332,153.25755310058594,4479.52978515625,14942.650390625,17.149999618530273
2021-08-24,366.0269470214844,425.85443115234375,42.271236419677734,35.85166549682617,153.0826873779297,4486.22998046875,15019.7998046875,17.219999313354492
2021-08-25,366.4473876953125,426.74798583984375,42.594390869140625,36.2736701965332,152.9952392578125,4496.18994140625,15041.8603515625,16.790000915527344
2021-08-26,364.1203918457031,424.2287902832031,41.948089599609375,36.09549331665039,152.03343200683594,4470.0,14945.8095703125,18.84000015258789
2021-08-27,367.6597595214844,428.0218505859375,43.06600570678711,36.573760986328125,153.5004119873047,4509.3701171875,15129.5,16.389999389648438
2021-08-30,371.7856750488281,429.9040832519531,42.5594482421875,36.05797576904297,155.1520538330078,4528.7900390625,15265.8896484375,16.190000534057617
2021-08-31,371.48260498046875,429.26708984375,42.271236419677734,36.011085510253906,154.3359375,4522.68017578125,15259.240234375,16.479999542236328
2021-09-01,372.0984802246094,429.49530029296875,41.65114212036133,35.80477523803711,154.37478637695312,4524.08984375,15309.3798828125,16.110000610351562
2021-09-02,371.92254638671875,430.81671142578125,42.707923889160156,35.926692962646484,154.20965576171875,4536.9501953125,15331.1796875,16.40999984741211
2021-09-03,373.06646728515625,430.712158203125,42.463375091552734,35.701602935791016,154.82171630859375,4535.43017578125,15363.51953125,16.40999984741211
2021-09-07,373.594482421875,429.17205810546875,42.210105895996094,35.485923767089844,154.86056518554688,4520.02978515625,15374.330078125,18.139999389648438
2021-09-08,372.2940979003906,428.6492919921875,41.668609619140625,35.401527404785156,154.26792907714844,4514.06982421875,15286.6396484375,17.959999084472656
2021-09-09,371.0133056640625,426.8145446777344,41.755950927734375,35.50468063354492,153.68502807617188,4493.27978515625,15248.25,18.799999237060547
2021-09-10,368.197509765625,423.4493103027344,41.738487243652344,35.24210739135742,152.16944885253906,4458.580078125,15115.490234375,20.950000762939453
2021-09-13,367.9433288574219,424.5329895019531,42.935001373291016,35.64535140991211,152.218017578125,4468.72998046875,15105.580078125,19.3700008392334
2021-09-14,366.89715576171875,422.24200439453125,42.314910888671875,35.167076110839844,152.02371215820312,4443.0498046875,15037.759765625,19.459999084472656
2021-09-15,369.6249084472656,425.76885986328125,43.89570617675781,35.50468063354492,153.3546600341797,4480.7001953125,15161.5302734375,18.18000030517578
2021-09-16,369.8791809082031,425.0939025878906,43.397884368896484,35.401527404785156,153.44215393066406,4473.75,15181.919921875,18.690000534057617
2021-09-17,365.49896240234375,420.9530334472656,43.07474136352539,35.24210739135742,151.05224609375,4432.990234375,15043.9697265625,20.809999465942383
2021-09-20,357.9466247558594,413.9339904785156,41.759376525878906,34.424564361572266,148.30088806152344,4357.72998046875,14713.900390625,25.709999084472656
2021-09-21,358.38702392578125,413.5429992675781,41.85661315917969,34.37749099731445,148.35928344726562,4354.18994140625,14746.400390625,24.360000610351562
2021-09-22,361.7345275878906,417.5769348144531,43.14723205566406,34.95201110839844,150.393310546875,4395.64013671875,14896.849609375,20.8700008392334
2021-09-23,365.0721740722656,422.6506042480469,44.65884017944336,35.80908966064453,152.4079132080078,4448.97998046875,15052.240234375,18.6299991607666
2021-09-24,365.4147644042969,423.3467712402344,44.99475860595703,35.99746322631836,152.51498413085938,4455.47998046875,15047.7001953125,17.75
2021-09-27,362.498046875,422.13555908203125,46.594757080078125,36.48722839355469,151.03562927246094,4443.10986328125,14969.9697265625,18.760000228881836
2021-09-28,352.24017333984375,413.6287536621094,46.753875732421875,35.884437561035156,146.55877685546875,4352.6298828125,14546.6796875,23.25
2021-09-29,351.6626892089844,414.32501220703125,46.753875732421875,35.91270065307617,146.37387084960938,4359.4599609375,14512.4404296875,22.559999465942383
2021-09-30,350.37066650390625,409.2609558105469,46.04669952392578,35.347591400146484,145.3227996826172,4307.5400390625,14448.580078125,23.139999389648438
2021-10-01,352.5436096191406,414.1246643066406,47.59366226196289,35.93153762817383,147.51255798339844,4357.0400390625,14566.7001953125,21.100000381469727
2021-10-04,345.14385986328125,408.7840576171875,48.3715705871582,35.620723724365234,144.0965118408203,4300.4599609375,14255.48046875,22.959999084472656
2021-10-05,349.8029479980469,413.0375061035156,48.654441833496094,36.31769943237305,146.15003967285156,4345.72021484375,14433.830078125,21.299999237060547
2021-10-06,352.0444641113281,414.7541198730469,48.14173126220703,36.35536193847656,147.1038055419922,4363.5498046875,14501.91015625,21.0
2021-10-07,355.2744445800781,418.3399353027344,48.51300811767578,36.571990966796875,148.44686889648438,4399.759765625,14654.01953125,19.540000915527344
2021-10-08,353.5028381347656,417.5769348144531,50.00693893432617,36.750938415527344,147.8921356201172,4391.33984375,14579.5400390625,18.770000457763672
2021-10-11,350.7915954589844,414.55389404296875,49.82129669189453,36.38361740112305,147.07461547851562,4361.18994140625,14486.2001953125,20.0
2021-10-12,349.56805419921875,413.5334167480469,49.865501403808594,36.27059555053711,146.31549072265625,4350.64990234375,14465.919921875,19.850000381469727
2021-10-13,352.3674621582031,415.02117919921875,49.82129669189453,36.063392639160156,147.21084594726562,4363.7998046875,14571.6396484375,18.639999389648438
2021-10-14,358.8569030761719,422.0020751953125,50.431251525878906,36.66617965698242,150.52957153320312,4438.259765625,14823.4296875,16.860000610351562
2021-10-15,361.1178283691406,425.2159423828125,50.67876434326172,37.212440490722656,151.73635864257812,4471.3701171875,14897.33984375,16.299999237060547
2021-10-18,364.74920654296875,426.4748229980469,50.7141227722168,37.22187042236328,153.02101135253906,4486.4599609375,15021.8095703125,16.309999465942383
