date,S&P500,NASDAQ,SPY,QQQ,Tech_ETF,Financials_ETF,Energy_ETF,VIX,sentiment_score,yield,binary
2021/2/18,-0.437198899,-0.425612687,-2.259526101,-0.589693346,-0.489314802,-0.441583563,-0.716980794,4.604650098224017,0.104653,1.2869999408721924,0
2021/2/19,-0.436126013,-0.176599733,1.6732622448214274,1.1863635016027274,-0.146802212,-0.185489664,0.06562836554027118,-1.956427472,0.1407471698113207,1.3450000286102295,0
2021/2/20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.11982333333333334,#N/A,0
2021/2/21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.11405714285714288,#N/A,0
2021/2/22,-2.591978476,-0.76917934,3.464691729776348,0.9256521705012899,-2.20507353,-0.773283946,-2.460709514,6.34921348897759,0.1887945454545455,1.3700000047683716,0
2021/2/23,-0.297740922,0.12144382734571302,1.6534437396177992,0.6114395342638357,-0.278101218,0.12563181187927874,-0.501362297,-1.449893994,0.1727880952380952,1.3619999885559082,0
2021/2/24,0.8243057992123326,1.1019421118903194,3.5412829566031645,1.94467835610046,1.5300074193629998,1.135161376597904,0.9860197347546285,-7.659023847,0.2392114285714286,1.3890000581741333,0
2021/2/25,-3.486246485,-2.409584893,-1.928836743,-1.818170036,-3.496401997,-2.447880753,-3.519202121,35.37956505658677,0.1560553846153846,1.5180000066757202,0
2021/2/26,0.4187583496872316,-0.515267701,-2.372271535,-1.912559766,0.5307534496305832,-0.475021417,0.5558162482053319,-3.253716326,0.09881460674157302,1.4600000381469727,0
2021/2/27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.15990892857142858,#N/A,0
2021/2/28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.22969661016949156,#N/A,0
2021/3/1,3.008188149857016,2.424014336765312,2.5960973799996623,3.1259533655016325,3.221386287888506,2.3790763506800205,3.0053817590480314,-16.45796156,0.278721052631579,1.4459999799728394,0
2021/3/2,-1.603855108,-0.780319677,-0.546589704,-0.360128983,-1.586380591,-0.808085169,-1.692861253,3.211991382215107,0.2671661016949152,1.4149999618530273,0
2021/3/3,-2.902021472,-1.324559724,1.4654925082093762,0.7831181651834163,-2.515819744,-1.306622187,-2.702640269,10.663898979853403,0.1636309090909091,1.4700000286102295,0
2021/3/4,-1.636683705,-1.23750195,2.3871695773927115,-1.135655242,-2.20985812,-1.341721393,-2.110213486,7.124108035601839,0.2005093333333334,1.5499999523162842,0
2021/3/5,1.5060834750814767,1.839667582414517,3.7421900104473993,1.9044402093790547,1.8884317483336854,1.949596819778221,1.54580997392475,-13.6856839,0.18132266666666666,1.5540000200271606,0
2021/3/6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.24932272727272728,#N/A,0
2021/3/7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1537054794520548,#N/A,0
2021/3/8,-2.83141422,-0.497863394,0.1888288317422493,1.2755781547308498,-2.419522728,-0.535923103,-2.40701714,3.2846693874873933,0.1983906976744186,1.5959999561309814,0
2021/3/9,3.9440919049867906,1.4277388266116908,-1.75305388,-0.907996875,3.401414377457379,1.415464230382213,3.6850999629795433,-5.653705008,0.17354444444444442,1.5460000038146973,0
2021/3/10,-0.285420435,0.6224562124480082,2.5326158294328716,2.0395998426143036,-0.399673634,0.6030313342701321,-0.038169672,-6.117358213,0.26965,1.5199999809265137,0
2021/3/11,2.3031141503539576,1.0139121163916132,0.03742450013886067,-0.289669045,2.137512017850929,1.0395487004435822,2.5238666489519668,-2.881204051,0.14690675675675677,1.5269999504089355,0
2021/3/12,-0.81121409,0.1346858464742251,0.20574523508265496,1.016840603168423,-0.717777506,0.10153984958789497,-0.588189505,-5.568230588,0.03716296296296298,1.6349999904632568,0
2021/3/13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.3238409090909091,#N/A,0
2021/3/14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.06689230769230767,#N/A,0
2021/3/15,1.068260607027205,0.5963535888225291,-1.138681621,-0.575231528,1.0653985484748052,0.6491921301497117,1.0499329999251517,-3.189946014,0.21619111111111114,1.6069999933242798,0
2021/3/16,0.5488774753952264,-0.126118371,-2.851196894,-1.041345551,0.7529402937034746,-0.156968373,0.08811743787140447,-1.198201512,0.2070666666666667,1.621000051498413,0
2021/3/17,0.4117972815835591,0.3409789846338329,0.7774315939241383,0.6723107838433995,-0.082192933,0.287938213053085,0.39809674424322594,-2.829718784,0.30774444444444443,1.6410000324249268,0
2021/3/18,-3.063070506,-1.454952625,-4.493718933,0.5226440373784502,-2.774863442,-1.476053932,-3.024208644,12.220491094179376,0.29918055555555556,1.7300000190734863,0
2021/3/19,0.35251598810814855,-0.185030926,0.020170997833157678,-1.155406427,-0.300004694,-0.060270397,0.755329590041165,-2.919365908,0.14520606060606062,1.7319999933242798,0
2021/3/20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.3340705882352941,#N/A,0
2021/3/21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.16731249999999998,#N/A,0
2021/3/22,1.8753028191242693,0.7984963021552716,-0.958973532,-1.28854896,1.966282599673752,0.7025118077311765,1.22812602577842,-9.880675546,0.14808888888888888,1.684000015258789,0
2021/3/23,-0.436281192,-0.787084467,-1.46269668,-1.397575143,-0.621787989,-0.763085418,-1.120085182,7.521187179100952,0.18447325581395352,1.6380000114440918,0
2021/3/24,-1.686494137,-0.50834851,2.5088587325178935,0.36188937671883803,-1.213277318,-0.546733602,-2.009499331,4.433505220216083,0.19464,1.6139999628067017,0
2021/3/25,-0.173175728,0.5625499605302453,0.3671313787670938,1.6826947560420802,-0.061804243,0.5240265846959469,0.12181895920093666,-6.556609656,0.19012394366197183,1.6139999628067017,0
2021/3/26,1.5000472259023123,1.611504895499749,2.479184041132565,1.5661958790556207,2.542868472389581,1.6631202604519668,1.2409828654125432,-4.795552151,0.14084175824175824,1.659999966621399,0
2021/3/27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.17346279069767442,#N/A,0
2021/3/28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1166304347826087,#N/A,0
2021/3/29,-0.028480452,-0.050525956,-1.189750912,-0.872851646,-0.520079658,-0.086801269,-0.60188523,9.968181865989646,0.09502553191489363,1.7209999561309814,0
2021/3/30,-0.50331778,-0.265281432,-0.862966596,0.7044407329606983,-0.947072526,-0.315783293,-0.109196967,-5.448404885,0.10930133333333335,1.7259999513626099,0
2021/3/31,1.5302874591748283,0.40531631399183254,-0.688229684,-0.757801371,1.591058776857457,0.36224990395776757,1.5444572694241598,-1.070887227,0.16484444444444446,1.746000051498413,0
2021/4/1,1.704650051506218,1.0799205398221101,2.5478770808883056,1.2334908332097383,2.0103918088206774,1.1825201774944727,1.7607195685596322,-10.67010173,0.18804509803921568,1.6790000200271606,0
2021/4/2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.11988363636363639,#N/A,1
2021/4/3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.19810967741935487,#N/A,0
2021/4/4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.15502307692307693,#N/A,0
2021/4/5,1.9964482553944007,1.4352942595224016,-2.385221504,0.7832926940664731,2.0667161352357244,1.4438226417743616,1.6726828364677537,3.3467970355421706,0.3078118644067797,1.7200000286102295,0
2021/4/6,-0.069446247,-0.059039611,-0.26469105,-0.201513242,-0.426666472,-0.097353075,-0.052605988,1.1725348610297948,0.2814356164383562,1.656000018119812,0
2021/4/7,0.24179970467903544,0.11572223617994926,0.34707454990527964,0.4903354086432721,0.5301673604640955,0.1475232784985625,-0.069643557,-5.298018473,0.20645333333333332,1.652999997138977,0
2021/4/8,1.043380324585863,0.4746874548482438,-1.302133831,0.028730101386420515,1.4448746655972178,0.42206328286402695,1.026162393350205,-1.223770899,0.2743315789473684,1.6319999694824219,0
2021/4/9,0.6058322616264267,0.7270170870893322,-0.65967017,0.8608351976364448,0.9614156312345079,0.7719934348738189,0.5125408395453057,-1.533924585,0.2145127659574468,1.6660000085830688,0
2021/4/10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0
2021/4/11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.218725,#N/A,0
2021/4/12,-0.13051863,0.036450485103745045,-0.788548779,0.42669756233071343,-0.479670763,-0.019607885,-0.361077281,1.318150427290643,0.293472,1.6749999523162842,0
2021/4/13,1.1673107689017526,0.2963642681305556,0.10460222084525128,-0.93480163,0.942686683814542,0.32944868090414303,1.0548708258122819,-1.537553112,0.19415749999999998,1.6230000257492065,0
2021/4/14,-1.200835201,-0.341499197,2.778936351698058,0.6004818195396666,-1.060230421,-0.408772673,-0.987844967,2.0420430052712657,0.22872264150943397,1.6380000114440918,0
2021/4/15,1.515555047903483,1.0742469957913947,-0.813170687,-0.085241229,1.717401004726149,1.109419052516647,1.3055420174782562,-2.47204286,0.21725833333333336,1.5299999713897705,0
2021/4/16,0.1170903094687814,0.3342490026897016,-0.799335325,0.7112206959122958,-0.020946147,0.36088195555097347,0.09673274813244426,-1.931199159,0.0759,1.5729999542236328,0
2021/4/17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.10129999999999999,#N/A,0
2021/4/18,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.3511615384615385,#N/A,0
2021/4/19,-0.915187519,-0.491324498,-0.103336196,-0.282513837,-0.830422988,-0.530656009,-0.978985095,6.400005634014416,0.24747,1.6009999513626099,0
2021/4/20,-0.72883902,-0.732143444,-2.647358263,-1.869672674,-0.886648542,-0.680231977,-0.923479183,8.039325136184017,0.29543928571428574,1.562000036239624,0
2021/4/21,0.8560813544812085,0.9462037062360595,1.2746978568614953,1.3857101543488515,1.0081595627975837,0.9306055472153574,1.189228129776998,-6.316918019,0.24827647058823527,1.5640000104904175,0
2021/4/22,-1.205462551,-0.913322422,-1.174718886,-1.110505534,-1.173794102,-0.921065748,-0.944856589,6.914280482700885,0.274908,1.5540000200271606,0
2021/4/23,1.2589812866302896,1.0842585871186472,0.9127450875711096,1.8715722031982684,1.4935694114334375,1.0928696540176919,1.4357615081555863,-7.375730777,#N/A,1.5670000314712524,0
2021/4/24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.10887894736842102,#N/A,0
2021/4/25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.05716976744186048,#N/A,0
2021/4/26,0.6510978299347547,0.20876029677781016,0.6731206977444559,0.39572456332994665,0.5115870677722789,0.1782270924804541,0.8701745037853259,1.7888024657076285,0.3222292682926829,1.5700000524520874,0
2021/4/27,-0.433226998,-0.021563668,1.2118652474658598,0.788283523607336,-0.244036786,-0.021489589,-0.343456408,-0.453514322,-0.119036364,1.621999979019165,0
2021/4/28,-0.338097897,-0.028734617,3.447559075487905,0.3910591072933123,-0.929553389,-0.084553992,-0.278132307,-1.594526126,0.31955625,1.6200000047683716,0
2021/4/29,0.359902660447875,0.637273931492266,1.1175359650148486,1.7807447893437578,-0.084651898,0.6762806734045723,0.22432185139893424,1.9097217048208215,0.5054666666666666,1.6399999856948853,0
2021/4/30,-0.655472904,-0.657030244,-2.526136182,-0.874805701,-1.36268819,-0.71947067,-0.851196118,5.678591512439679,0.17309999999999998,1.63100004196167,0
2021/5/1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.211892,#N/A,0
2021/5/2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1957307692307693,#N/A,0
2021/5/3,-0.532549746,0.21565792956965701,2.753591686971002,0.4964054389592576,-0.279195204,0.2748090747253684,-0.483858198,-1.612042636,0.20734137931034485,1.6069999933242798,0
2021/5/4,-1.799598096,-0.616947559,0.059095930510078,0.7958617965940773,-1.794549283,-0.667833761,-1.882820119,6.389951449590203,0.17266046511627905,1.5920000076293945,0
2021/5/5,-0.336205008,0.03130699578068885,3.2296311357712826,0.8167517611897823,-0.241215747,0.07034637617677753,-0.374665919,-1.694044823,0.2789634615384615,1.5839999914169312,0
2021/5/6,0.7537349111981007,0.7985510946892038,0.5150791890482509,1.4852915583755344,1.0038469019048701,0.8165456466051824,0.3712145712252424,-3.968669682,0.35049677419354835,1.5609999895095825,0
2021/5/7,0.8114509383394086,0.7277975742386422,1.7840174446565937,0.5322180752016736,0.8559716665273998,0.7373341616968343,0.8758291888812941,-9.244148516,0.2886530612244898,1.5770000219345093,0
2021/5/8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.19803125000000002,#N/A,0
2021/5/9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.20796521739130436,#N/A,0
2021/5/10,-2.525430799,-0.990242619,0.03727885886377624,-0.079450613,-2.524640117,-1.043564732,-2.547802226,17.79508219483823,0.24549302325581393,1.6019999980926514,0
2021/5/11,-0.138164555,-0.892459515,-2.572228528,-1.774823447,-0.302529212,-0.86739128,-0.092753273,11.088506216152073,0.21124318181818189,1.6239999532699585,0
2021/5/12,-2.588297948,-2.1245207,0.4782832250798785,-1.024800485,-2.812517687,-2.144940066,-2.67188378,26.327838643896094,0.10555862068965517,1.6950000524520874,0
2021/5/13,0.7731337096000823,1.2012351021385426,-1.218564374,1.6076317412655472,1.3251086901881814,1.2173141406923493,0.7160285482193274,-16.16528078,0.19780243902439024,1.6679999828338623,0
2021/5/14,2.207694059317866,1.5355375515772263,3.103310552866745,1.5821849067861216,2.202170902227807,1.4917956876899785,2.3237368480184983,-18.67704216,0.06491,1.6349999904632568,0
2021/5/15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.03185526315789473,#N/A,0
2021/5/16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.16575,#N/A,0
2021/5/17,-0.606643475,-0.254455739,2.318188331179094,0.18481994636632137,-0.735388987,-0.253005219,-0.37923111,4.837851532424375,0.18078163265306121,1.6399999856948853,0
2021/5/18,-0.675068101,-0.861583518,-2.320472429,-1.396608096,-0.800113774,-0.851729296,-0.563643587,8.215014683780053,0.18854393939393943,1.6419999599456787,0
2021/5/19,0.11482612860798103,-0.262153734,-2.487855749,-0.614632416,0.3509848917150338,-0.294341146,-0.029310882,3.93627060253805,0.23913913043478266,1.6829999685287476,0
2021/5/20,1.9343448012909326,1.0757897336100442,-0.153456915,0.05378542076879267,1.9126107951205507,1.0554741756143349,1.7744707478573485,-6.807936015,0.21761999999999998,1.6339999437332153,0
2021/5/21,-0.553485652,-0.081868107,0.21132119745401745,0.994352713150648,-0.547652375,-0.078388068,-0.478363199,-2.515725476,0.20292666666666667,1.6319999694824219,0
2021/5/22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2693619047619048,#N/A,0
2021/5/23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.20002727272727272,#N/A,0
2021/5/24,1.68193985698728,1.0194317411444276,0.9969386328227969,0.4789799669747685,1.7769219891063281,0.9911292190138532,1.4117721428874797,-8.684863688,0.26518222222222226,1.6080000400543213,0
2021/5/25,0.13832956268817753,-0.221887711,-2.031143378,-1.006356064,0.028856516816366806,-0.212528378,-0.029280069,2.3913072998898333,0.1599305084745763,1.5640000104904175,0
2021/5/26,0.34838225288003066,0.198462737758498,0.8913148674736249,0.29428339001005277,-0.007229071,0.18768165702687245,0.5918508635931463,-7.855623834,0.06173287671232878,1.5740000009536743,0
2021/5/27,-0.374117209,0.05249936883169326,0.07683381955772006,1.1469476421505975,-0.526534595,0.11653145418315525,-0.012518027,-3.57143328,#N/A,1.6100000143051147,0
2021/5/28,0.31539463193586137,0.17885432451996142,0.1918905050525499,0.18462500113081148,0.35530372472762917,0.07688818911402162,0.09070840642058098,0.11947704920629576,0.12609701492537315,1.5809999704360962,0
2021/5/29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.11843260869565217,#N/A,0
2021/5/30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2504057142857143,#N/A,0
2021/5/31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.3381130434782609,#N/A,0
2021/6/1,-0.332379871,-0.088056005,3.849838605835676,0.6054210874101962,-0.491327919,-0.049233352,-0.089170102,6.8019055732703615,0.1621219512195122,1.6150000095367432,0
2021/6/2,0.19530633828737098,0.1572498874922612,1.862768355122113,0.1569971267591841,0.68981126505121,0.14469348384307246,0.14450287626555092,-2.346369191,0.51612,1.590999960899353,0
2021/6/3,-1.04059984,-0.37113701,0.2716076348612928,0.23507854034310327,-0.930271085,-0.362870334,-1.030945839,3.203669267484277,0.2212185185185185,1.625,0
2021/6/4,1.6970032018320813,0.9145864529809034,0.6680928535290231,0.2606141792590444,1.9216850986452538,0.8834095710505974,1.4688774858050868,-8.980048542,0.18103214285714286,1.559999942779541,0
2021/6/5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.17705599999999996,#N/A,0
2021/6/6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2805159090909091,#N/A,0
2021/6/7,0.297967923939213,-0.09701104,-0.430501404,-0.649831252,-0.02141883,-0.07967387,0.4866592327830599,0,0.24708965517241377,1.569000005722046,0
2021/6/8,0.04754251787439934,0.021306853941172044,0.8647334120854167,-0.261690372,0.007137392902567541,0.01750248645058239,0.31113169361038917,3.9585847473210256,0.3057619047619048,1.527999997138977,0
2021/6/9,0.023746043717953746,-0.149200103,-0.625122348,-0.944347175,0.07142503108477083,-0.182386732,-0.094508016,4.8037475658119,0.15975076923076925,1.4889999628067017,0
2021/6/10,1.0420173649150932,0.46484452846382585,-0.125822044,-1.165254959,0.7352032773437323,0.46522430122621916,0.7804918728772536,-10.00558451,0.1614648648648649,1.4589999914169312,0
2021/6/11,0.26149963489578987,0.16523798245891008,-0.341884835,0.6430892093683971,0.5951552062785082,0.19484346695590737,0.3501332955533787,-2.795035728,#N/A,1.4620000123977661,0
2021/6/12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.3556714285714286,#N/A,0
2021/6/13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.22900392156862745,#N/A,0
2021/6/14,0.9582787082509592,0.22391359890840956,-0.433369586,-1.03835337,1.014337491984052,0.18152018730952513,0.7443073498693664,4.728433157544432,0.24772857142857138,1.5010000467300415,0
2021/6/15,-0.65308877,-0.183417215,1.9042603571319372,0.18833929067216815,-0.613649665,-0.201169378,-0.714535763,3.84381385952417,0.2576351351351352,1.4989999532699585,0
2021/6/16,-0.365221385,-0.558341899,-0.533926472,-0.107426404,-0.540215974,-0.539012461,-0.235777683,6.639242834163106,0.2565076923076924,1.569000005722046,0
2021/6/17,1.2697509121162964,-0.033160455,-3.399533511,-2.956985972,1.1568607754546933,-0.043571559,0.8666146563395483,-2.203854694,0.22557250000000004,1.5110000371932983,0
2021/6/18,-0.784718547,-1.349046294,-2.96351834,-2.409970165,-0.913532861,-1.312446878,-0.9248393,16.619722608109598,0.13527323943661976,1.4500000476837158,0
2021/6/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2402454545454546,#N/A,0
2021/6/20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2575955555555556,#N/A,0
